候选ID,策略家族,来源,分数,表达式,模拟设置JSON,变体序号,精确哈希,参数骨架,字段骨架,生成时间
candidate_94775fd217833c5f46ef8850,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,medium_horizon_momentum,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"rank(ts_rank(anl14_high_ebitda_fp1,126))",e01bbb8d1fb602aa1f5bb7e60394782da9a2ce0ed43ec6f9326e8ee67270a03b,"ts_rank(anl14_high_ebitda_fp1,#)","ts_rank(FIELD,#)",2026-08-02T01:39:20.726361+00:00
candidate_de0babfce05a8ff32d11ccca,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,rank_spread_horizons,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"rank(ts_rank(anl14_low_ebitda_fp2,63)-ts_rank(anl14_low_ebitda_fp2,252))",481dc53b334948501c618b13f090d0f9ad31749fea4541f7fe0351140c0a3881,"sub(ts_rank(anl14_low_ebitda_fp2,#),ts_rank(anl14_low_ebitda_fp2,#))","sub(ts_rank(FIELD,#),ts_rank(FIELD,#))",2026-08-02T01:39:20.726361+00:00
candidate_3471344d18f563f1e7b5d1a5,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,smoothed_delta,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"rank(ts_mean(ts_delta(anl14_low_ebitda_fp2,1),63))",efd2a719557a9d1139cfeecc904030c634d78e6b14bbda9a2ac436dd21eed73a,"ts_mean(ts_delta(anl14_low_ebitda_fp2,#),#)","ts_mean(ts_delta(FIELD,#),#)",2026-08-02T01:39:20.726361+00:00
candidate_bf356a836fac7f4395f587ff,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,short_horizon_reversal,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"-rank(ts_delta(anl14_stddev_ebitda_fp3,63))",d5a5536358876d8331c3e1678e3d03855d804130cc98db45c8a5e0c8c4b98498,"neg(ts_delta(anl14_stddev_ebitda_fp3,#))","neg(ts_delta(FIELD,#))",2026-08-02T01:39:20.726361+00:00
candidate_fce341b532489363592c5010,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,cross_signal_divergence,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"rank(ts_zscore(anl14_high_ebitda_fp1,126)-ts_zscore(anl14_low_ebitda_fp2,126))",152f778ba4df79d2155dad42f00dd5051bb9e649a0bbacc1c559a59155e3c6c6,"sub(ts_zscore(anl14_high_ebitda_fp1,#),ts_zscore(anl14_low_ebitda_fp2,#))","sub(ts_zscore(FIELD,#),ts_zscore(FIELD,#))",2026-08-02T01:39:20.726361+00:00
candidate_778d967338718e9a8e1dc7c1,asset_utilization,hyp_538936e31d584135838a14c9ff9623d5,efficiency,balanced,decayed_momentum,"Higher asset turnover reflects efficient use of assets to generate sales, which typically indicates stable demand and operational discipline, leading to more predictable earnings streams.",analyst14,"rank(ts_decay_linear(ts_delta(anl14_stddev_ebitda_fp1,63),126))",67d15dd8dee7c6e0f764dd794dbd20898ecc64a421f5314a7d70939de428726a,"ts_decay_linear(ts_delta(anl14_stddev_ebitda_fp1,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:39:20.726361+00:00
candidate_c0c0e1afbab058b64cb51bb1,analyst_revision_direction,hyp_678990791fcf42569beba9f285da3f60,expectations,fundamental,normalized_level,"Downward target revisions signal deteriorating fundamentals, leading to negative market reactions as analysts incorporate new negative information.",analyst15,"rank(anl15_salgics_gr_cal_fy1_total/ts_mean(anl15_salgics_gr_cal_fy1_total,63))",11be2c9c822e8eaff207a339ac0a2d4f9280a19291f1708b3a74c7f7f14a576c,"div(anl15_salgics_gr_cal_fy1_total,ts_mean(anl15_salgics_gr_cal_fy1_total,#))","div(FIELD,ts_mean(FIELD,#))",2026-08-02T01:39:20.726361+00:00
candidate_1f95177113fbe09ed4d22334,analyst_revision_direction,hyp_678990791fcf42569beba9f285da3f60,expectations,fundamental,change_to_acceleration,"Downward target revisions signal deteriorating fundamentals, leading to negative market reactions as analysts incorporate new negative information.",analyst15,"rank(ts_delta(ts_delta(anl15_salgics_ind_18_m_cos,63),126))",e2553e01687e959c06034b7ad6a7568b33a154be623b43d5ef7510badd3e508b,"ts_delta(ts_delta(anl15_salgics_ind_18_m_cos,#),#)","ts_delta(ts_delta(FIELD,#),#)",2026-08-02T01:39:20.726361+00:00
candidate_3c77683077bdda39e41640a7,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,historical_surprise,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_zscore(anl14_mean_ebitda_fp2,21))",d2955229b3b4076a5b92994913eb3e50962572412677cb5b087e257910b69157,"ts_zscore(anl14_mean_ebitda_fp2,#)","ts_zscore(FIELD,#)",2026-08-02T01:39:20.726361+00:00
candidate_b905768e120efb9a0945cc1a,asset_utilization,hyp_1cce76d670e5425daa5d23b9fd48ff43,efficiency,volatility,volatility_regime,"Higher asset turnover indicates more efficient use of assets to generate sales, which typically leads to stronger cash flows and lower financial distress risk, thereby reducing the probability of default.",analyst14,"-rank(ts_std_dev(anl14_high_ebitda_fp1,5))",46c38ea74563c033e7577213a6f11e412203e75ec6f2f0a29ff494f6d0ee6cd9,"neg(ts_std_dev(anl14_high_ebitda_fp1,#))","neg(ts_std_dev(FIELD,#))",2026-08-02T01:39:32.750857+00:00
candidate_aa6c412246cec4f6a691f64f,asset_utilization,hyp_1cce76d670e5425daa5d23b9fd48ff43,efficiency,volatility,information_ratio,"Higher asset turnover indicates more efficient use of assets to generate sales, which typically leads to stronger cash flows and lower financial distress risk, thereby reducing the probability of default.",analyst14,"rank(ts_ir(dividend,5))",99bff4647a58a71ff0b533f1fa0cb75ecb5492e3b8da09462893dea808e1b40b,"ts_ir(dividend,#)","ts_ir(FIELD,#)",2026-08-02T01:39:32.750857+00:00
candidate_cadefc4484098c47eee75655,asset_utilization,hyp_1cce76d670e5425daa5d23b9fd48ff43,efficiency,volatility,medium_horizon_momentum,"Higher asset turnover indicates more efficient use of assets to generate sales, which typically leads to stronger cash flows and lower financial distress risk, thereby reducing the probability of default.",analyst14,"rank(ts_rank(dividend,5))",d35122220e695a76aa6110475ec893df46d9d1380c68a8e852402410a2ad8178,"ts_rank(dividend,#)","ts_rank(FIELD,#)",2026-08-02T01:39:32.750857+00:00
candidate_0b6faf89f1117646c8ac072c,asset_utilization,hyp_1cce76d670e5425daa5d23b9fd48ff43,efficiency,volatility,smoothed_delta,"Higher asset turnover indicates more efficient use of assets to generate sales, which typically leads to stronger cash flows and lower financial distress risk, thereby reducing the probability of default.",analyst14,"rank(ts_mean(ts_delta(anl10_smartest_roa_ff,1),10))",7c7005cdb8af2fec30dade4215d43653323b7f8c995ff36384eb37da00790019,"ts_mean(ts_delta(anl10_smartest_roa_ff,#),#)","ts_mean(ts_delta(FIELD,#),#)",2026-08-02T01:39:32.750857+00:00
candidate_c2770111c25311084b888342,asset_utilization,hyp_1cce76d670e5425daa5d23b9fd48ff43,efficiency,volatility,decayed_momentum,"Higher asset turnover indicates more efficient use of assets to generate sales, which typically leads to stronger cash flows and lower financial distress risk, thereby reducing the probability of default.",analyst14,"rank(ts_decay_linear(ts_delta(anl14_high_ebitda_fp1,10),5))",c236f93af2687bc00bf17bf3adbc6677dd8cfb0ff46baa12bd6f6594b3f0c902,"ts_decay_linear(ts_delta(anl14_high_ebitda_fp1,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:39:32.750857+00:00
candidate_4d15e5443590ce850751bb66,analyst_revision_direction,hyp_e45d637f55c442699ca91ed68bac7feb,expectations,momentum,cross_signal_divergence,"Analyst overreaction to recent information leads to initial price momentum, followed by reversal as the market corrects for the overreaction.",analyst15,"rank(ts_zscore(anl15_ebtgics_gr_fy1_ests_up,126)-ts_zscore(anl15_dpsgics_gr_fy1_ests_up,126))",77fb0d075b64751a898b81c9b07c443ae96839763c763f1e9ff8cd000c4136ae,"sub(ts_zscore(anl15_ebtgics_gr_fy1_ests_up,#),ts_zscore(anl15_dpsgics_gr_fy1_ests_up,#))","sub(ts_zscore(FIELD,#),ts_zscore(FIELD,#))",2026-08-02T01:39:32.750857+00:00
candidate_88b5a257ededc6184b771359,analyst_revision_direction,hyp_e45d637f55c442699ca91ed68bac7feb,expectations,momentum,short_horizon_reversal,"Analyst overreaction to recent information leads to initial price momentum, followed by reversal as the market corrects for the overreaction.",analyst15,"-rank(ts_delta(anl15_cpsgics_gr_12_m_ests_up,63))",6a4f2c77d00d8e5e10fe3e4e49b6a59f0d3203fc9a08f944696c21976e84958e,"neg(ts_delta(anl15_cpsgics_gr_12_m_ests_up,#))","neg(ts_delta(FIELD,#))",2026-08-02T01:39:32.750857+00:00
candidate_38114bbf2beb016edcf72d69,analyst_revision_direction,hyp_e45d637f55c442699ca91ed68bac7feb,expectations,momentum,rank_spread_horizons,"Analyst overreaction to recent information leads to initial price momentum, followed by reversal as the market corrects for the overreaction.",analyst15,"rank(ts_rank(anl15_dpsgics_gr_fy1_ests_up,63)-ts_rank(anl15_dpsgics_gr_fy1_ests_up,252))",800fdcf4c9bd3ed6828528c02b9e29ca3f62eff5d4dbdc08f518b173b3c4eefd,"sub(ts_rank(anl15_dpsgics_gr_fy1_ests_up,#),ts_rank(anl15_dpsgics_gr_fy1_ests_up,#))","sub(ts_rank(FIELD,#),ts_rank(FIELD,#))",2026-08-02T01:39:32.750857+00:00
candidate_a3e6d73f70604d32223d6d91,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,normalized_level,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(anl14_high_ebitda_fp1/ts_mean(anl14_high_ebitda_fp1,63))",0fb94d6238eb28ee1285f6ed965923be7008c1997537f7632f6a40de071800c8,"div(anl14_high_ebitda_fp1,ts_mean(anl14_high_ebitda_fp1,#))","div(FIELD,ts_mean(FIELD,#))",2026-08-02T01:39:32.750857+00:00
candidate_43e357665b75ea4a1752e4a7,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,change_to_acceleration,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_delta(ts_delta(anl14_mean_ebitda_fp1,63),126))",9d6fff4c5b3a87afd724c4f07095ab1a97b5a07bce261b85e49aaceb72f32f34,"ts_delta(ts_delta(anl14_mean_ebitda_fp1,#),#)","ts_delta(ts_delta(FIELD,#),#)",2026-08-02T01:39:32.750857+00:00
candidate_0508a55ccd9978dc744e1a5d,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,short_horizon_reversal,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"-rank(ts_delta(open,5))",59be11565350ee984b853f91a18c54dfcdaf35371c6b23d029637a9d8ca4b64b,"neg(ts_delta(open,#))","neg(ts_delta(FIELD,#))",2026-08-02T01:39:44.772033+00:00
candidate_cd26615d50c2ee96582cf5e5,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,volatility_regime,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"-rank(ts_std_dev(close,20))",3e013da5bae5363ac50d7f7dc5ac30ac0c71ab0cf984dabe2338cc668362e2f5,"neg(ts_std_dev(close,#))","neg(ts_std_dev(FIELD,#))",2026-08-02T01:39:44.772033+00:00
candidate_e2a94317de5cc586dee82979,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,information_ratio,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"rank(ts_ir(open,20))",f3f10c597fe794352086bea7ee427bc76ce44900af19dba84c95c122e9ebbbf7,"ts_ir(open,#)","ts_ir(FIELD,#)",2026-08-02T01:39:44.772033+00:00
candidate_06f8ee5fa8bfd4deb62d6e9f,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,smoothed_delta,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"rank(ts_mean(ts_delta(close,1),5))",94f9264c73e4459afd6df7acb6f74f420a27670db66c00056f466c25d1070354,"ts_mean(ts_delta(close,#),#)","ts_mean(ts_delta(FIELD,#),#)",2026-08-02T01:39:44.772033+00:00
candidate_71ad1953660102e34da5eae5,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,decayed_momentum,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"rank(ts_decay_linear(ts_delta(returns,5),20))",691fab7fd2ed16bcfe21556ee2cc2f763a204911674bef99b2c6fef75971fbb1,"ts_decay_linear(ts_delta(returns,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:39:44.772033+00:00
candidate_e5181afc5ed91dcf625af5a6,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,cross_signal_divergence,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"rank(ts_zscore(close,20)-ts_zscore(returns,20))",bc5b39646a07bd3bf78b31876785921031bed4775e33d34d68d3b94f0246ff64,"sub(ts_zscore(close,#),ts_zscore(returns,#))","sub(ts_zscore(FIELD,#),ts_zscore(FIELD,#))",2026-08-02T01:39:44.772033+00:00
candidate_261681f43b84779baf1d70f3,short_horizon_price_reversal,hyp_2e93bccafc824ffc9992d0efebfb049e,mean_reversion,reversal,medium_horizon_momentum,"Short-horizon reversal due to overreaction to intraday news or order flow, followed by mean reversion as initial price pressure dissipates.",pv1,"rank(ts_rank(open,20))",959b58f5a5799280d27eb76037fc3dcf0c6bfd5ed4b143af672e7d3ca16a97d3,"ts_rank(open,#)","ts_rank(FIELD,#)",2026-08-02T01:39:44.772033+00:00
candidate_9d50896d2fa18583dc2309f5,analyst_revision_direction,hyp_4931166f8fdc4706a9416df537024c83,expectations,balanced,rank_spread_horizons,"Consistent revisions across both earnings and target price by multiple analysts signal a stronger consensus and higher confidence in the stock's future prospects, leading to price continuation.",analyst11,"rank(ts_rank(anl11_1g,21)-ts_rank(anl11_1g,126))",68836d2527d00975f54f135a1cb876016c152e230639c862348265e9757830ab,"sub(ts_rank(anl11_1g,#),ts_rank(anl11_1g,#))","sub(ts_rank(FIELD,#),ts_rank(FIELD,#))",2026-08-02T01:39:44.772033+00:00
candidate_f260824224d7b2f18ce0182a,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,information_ratio,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_ir(anl14_high_ebitda_fp1,63))",c1305c58727aeb77dd1d52810b611f1a563addc3221a6a899ea18ca68276ca95,"ts_ir(anl14_high_ebitda_fp1,#)","ts_ir(FIELD,#)",2026-08-02T01:39:56.721803+00:00
candidate_ecf97a2fa0280ac984a250eb,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,short_horizon_reversal,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"-rank(ts_delta(anl14_low_ebitda_fp1,126))",4273f01023345c6ba1ce8f9d28d8afc2acb16c8bd9ce9a3f11fff5077bc5ff2c,"neg(ts_delta(anl14_low_ebitda_fp1,#))","neg(ts_delta(FIELD,#))",2026-08-02T01:39:56.721803+00:00
candidate_d4885b7b8162b0cbc2440f84,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,decayed_momentum,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_decay_linear(ts_delta(anl14_mean_ebitda_fp2,126),63))",eb7ee8def3dea041e8cf8b96ea8988431d6e3332fab7161904c3ad32c2259cd5,"ts_decay_linear(ts_delta(anl14_mean_ebitda_fp2,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:39:56.721803+00:00
candidate_3a8cb4096c5ce27323c8f24e,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,smoothed_delta,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_mean(ts_delta(anl14_mean_ebitda_fp1,1),126))",93eb50f65bfa44f0e28b924be1bc130cafec57f496d729c54ee9b053b4c484e8,"ts_mean(ts_delta(anl14_mean_ebitda_fp1,#),#)","ts_mean(ts_delta(FIELD,#),#)",2026-08-02T01:39:56.721803+00:00
candidate_038b28bbea07f91ec7a0c62e,capital_efficiency,hyp_66a98478b669448f85e7866a62e098e3,profitability,fundamental,medium_horizon_momentum,"Intangible assets (e.g., patents, brand, software) often generate higher returns on capital without proportional increases in capital base, leading to higher capital efficiency.",analyst14,"rank(ts_rank(anl14_low_ebitda_fp1,63))",911c4a8262aa55fdb7cfb5aed16c791b126b3a6d8b9f9601a8aec1d7b80fd081,"ts_rank(anl14_low_ebitda_fp1,#)","ts_rank(FIELD,#)",2026-08-02T01:39:56.721803+00:00
candidate_5bb2ae1f369e572fdc18495c,fundamental_improvement_price_confirmation,hyp_221c70fb0bf74cb5b11acf334a861cee,composite,momentum,volatility_regime,"An increase in asset turnover indicates improved operational efficiency and revenue generation from assets, signaling fundamental strength. A price above the 50-day moving average confirms short-term upward momentum, and the combination is expected to yield positive excess returns over a short horizon.",pv1,"-rank(ts_std_dev(cap,10))",ccc539bd0d4d82a555e518e938b32f27f236b3c99f2ef0c93553321728ca3e75,"neg(ts_std_dev(cap,#))","neg(ts_std_dev(FIELD,#))",2026-08-02T01:39:56.721803+00:00
candidate_09c51a3303ad7e6d400a0ebe,fundamental_improvement_price_confirmation,hyp_221c70fb0bf74cb5b11acf334a861cee,composite,momentum,cross_signal_divergence,"An increase in asset turnover indicates improved operational efficiency and revenue generation from assets, signaling fundamental strength. A price above the 50-day moving average confirms short-term upward momentum, and the combination is expected to yield positive excess returns over a short horizon.",pv1,"rank(ts_zscore(volume,10)-ts_zscore(returns,10))",a6e94f2bb1312d601d4d7a5a84c35c2cd5d3ea1156e321ab6b5a973d294cee11,"sub(ts_zscore(volume,#),ts_zscore(returns,#))","sub(ts_zscore(FIELD,#),ts_zscore(FIELD,#))",2026-08-02T01:39:56.721803+00:00
candidate_9dd34c4772c7c164a15b2816,quality_low_volatility,hyp_f78a326da49140c0aca624a2839a0a5e,composite,momentum,rank_spread_horizons,"Investors tend to overpay for growth and glamour stocks, leading to lower future returns for high-risk equities; meanwhile, durable quality firms with stable earnings and low volatility are undervalued, and their consistent performance compounds over time, delivering excess returns.",analyst15,"rank(ts_rank(returns,21)-ts_rank(returns,126))",ff9204250efb6447706c43bf9d6b39d1092b735262f2c53234ef38aa2be47a22,"sub(ts_rank(returns,#),ts_rank(returns,#))","sub(ts_rank(FIELD,#),ts_rank(FIELD,#))",2026-08-02T01:39:56.721803+00:00
candidate_0ff376ebf92e38e346069799,quality_low_volatility,hyp_ecd0fdcf524941a0af755d2ae597d809,composite,volatility,volatility_regime,"High-quality firms with low downside risk are less prone to financial distress and benefit from lower cost of capital, leading to superior long-term returns.",analyst14,"-rank(ts_std_dev(anl14_high_ebitda_fp1,21))",bcb2c98f374a0e475c2441d6b71360bab9573e34090003d85a4b088c7ebe001c,"neg(ts_std_dev(anl14_high_ebitda_fp1,#))","neg(ts_std_dev(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_daaa1e81082a1fbdce6e0705,quality_low_volatility,hyp_ecd0fdcf524941a0af755d2ae597d809,composite,volatility,information_ratio,"High-quality firms with low downside risk are less prone to financial distress and benefit from lower cost of capital, leading to superior long-term returns.",analyst14,"rank(ts_ir(returns,21))",e75e0790abe6764bf9d7a658ca91aaeda579f3965e3fc1ca4a7112d2f33d3fc6,"ts_ir(returns,#)","ts_ir(FIELD,#)",2026-08-02T01:40:08.791278+00:00
candidate_ec8230911cc7b0e0191d4858,quality_low_volatility,hyp_ecd0fdcf524941a0af755d2ae597d809,composite,volatility,medium_horizon_momentum,"High-quality firms with low downside risk are less prone to financial distress and benefit from lower cost of capital, leading to superior long-term returns.",analyst14,"rank(ts_rank(anl14_low_ebitda_fp3,21))",1b2dc426f8a1d44539b64d77fc40a15f0b68add183319773b6a5c6d5d2b4cb5e,"ts_rank(anl14_low_ebitda_fp3,#)","ts_rank(FIELD,#)",2026-08-02T01:40:08.791278+00:00
candidate_1b3703a4f482ede7c39524e9,quality_low_volatility,hyp_ecd0fdcf524941a0af755d2ae597d809,composite,volatility,smoothed_delta,"High-quality firms with low downside risk are less prone to financial distress and benefit from lower cost of capital, leading to superior long-term returns.",analyst14,"rank(ts_mean(ts_delta(anl14_high_ebitda_fp1,1),63))",9c7e242c897575c73f17ba652dae5abcc794da63c7b835c9d8341ffe14f5478a,"ts_mean(ts_delta(anl14_high_ebitda_fp1,#),#)","ts_mean(ts_delta(FIELD,#),#)",2026-08-02T01:40:08.791278+00:00
candidate_f78a02ea72f730d9c23db047,analyst_revision_direction,hyp_4931166f8fdc4706a9416df537024c83,expectations,balanced,cross_signal_divergence,"Consistent revisions across both earnings and target price by multiple analysts signal a stronger consensus and higher confidence in the stock's future prospects, leading to price continuation.",analyst11,"rank(ts_zscore(anl11_1e,63)-ts_zscore(anl11_1g,63))",f3211614164938a8c1fa6d604996a5f0e88ac4f29becd4a8cf246ee9d98434ce,"sub(ts_zscore(anl11_1e,#),ts_zscore(anl11_1g,#))","sub(ts_zscore(FIELD,#),ts_zscore(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_3b67c73571980db9cc5d3ea5,analyst_revision_direction,hyp_4931166f8fdc4706a9416df537024c83,expectations,balanced,decayed_momentum,"Consistent revisions across both earnings and target price by multiple analysts signal a stronger consensus and higher confidence in the stock's future prospects, leading to price continuation.",analyst11,"rank(ts_decay_linear(ts_delta(anl15_gr_div_cos,21),63))",54c44d91293385a0f3f06cbb39f772a7896bfe3803d83e2d1b3a8ae907eac985,"ts_decay_linear(ts_delta(anl15_gr_div_cos,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:40:08.791278+00:00
candidate_ed7f750eb42a979a6b6702be,analyst_revision_direction,hyp_4931166f8fdc4706a9416df537024c83,expectations,balanced,short_horizon_reversal,"Consistent revisions across both earnings and target price by multiple analysts signal a stronger consensus and higher confidence in the stock's future prospects, leading to price continuation.",analyst11,"-rank(ts_delta(anl15_ind_fy3_ests_dn,21))",e9bbdbf7c9ffb9ba3e65fae35fbedd200ee3961d2ab3895ed5137def805cf745,"neg(ts_delta(anl15_ind_fy3_ests_dn,#))","neg(ts_delta(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_b7115db26346c8c120244067,balance_sheet_leverage,hyp_554c7892ddac49b9a206eac3cc36186e,quality,volatility,range_signal,"In concentrated industries, firms face less competitive pressure, leading to more stable cash flows and lower bankruptcy risk, which enables them to sustain higher debt levels.",analyst14,"rank(ts_max(anl14_mean_ebitda_fp1,126)-ts_min(anl14_mean_ebitda_fp1,126))",8ccf29dfc4d10671f4d429e174f059cc5b05814ed85f93af3a3df73372e50268,"sub(ts_max(anl14_mean_ebitda_fp1,#),ts_min(anl14_mean_ebitda_fp1,#))","sub(ts_max(FIELD,#),ts_min(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_545e2b12a35171754a530402,balance_sheet_leverage,hyp_554c7892ddac49b9a206eac3cc36186e,quality,volatility,relative_flow,"In concentrated industries, firms face less competitive pressure, leading to more stable cash flows and lower bankruptcy risk, which enables them to sustain higher debt levels.",analyst14,"rank(ts_mean(anl14_stddev_ebitda_fp2,126)/ts_std_dev(anl14_stddev_ebitda_fp2,63))",60a95bb2c954638aaeb8fe8d5c2d51d63300c1f4caf78656ad07af3d490ff4a8,"div(ts_mean(anl14_stddev_ebitda_fp2,#),ts_std_dev(anl14_stddev_ebitda_fp2,#))","div(ts_mean(FIELD,#),ts_std_dev(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_9292fe236beca0c77560f334,balance_sheet_leverage,hyp_554c7892ddac49b9a206eac3cc36186e,quality,volatility,vol_ratio_regimes,"In concentrated industries, firms face less competitive pressure, leading to more stable cash flows and lower bankruptcy risk, which enables them to sustain higher debt levels.",analyst14,"rank(ts_std_dev(anl14_high_ebitda_fp1,126)/ts_std_dev(anl14_high_ebitda_fp1,252))",2b260aa61fcda0bbbb75966bfbc55717bafe6417d38473a3e626dacf2bdce7e5,"div(ts_std_dev(anl14_high_ebitda_fp1,#),ts_std_dev(anl14_high_ebitda_fp1,#))","div(ts_std_dev(FIELD,#),ts_std_dev(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_57a017f8dd94bd325e039e3e,fundamental_improvement_price_confirmation,hyp_68417d0da35444f4933717b12245173e,composite,momentum,rank_spread_horizons,"A fundamental improvement in earnings growth signals strengthening profitability, while a low price-to-sales ratio relative to peers indicates undervaluation; the combination may attract momentum traders and value investors, leading to short-term outperformance.",analyst15,"rank(ts_rank(anl15_gr_hist_eps_gro,5)-ts_rank(anl15_gr_hist_eps_gro,20))",af7e55578597ef0b9b509a4472d77e339c9061dbfc21226f9b63178874b330cd,"sub(ts_rank(anl15_gr_hist_eps_gro,#),ts_rank(anl15_gr_hist_eps_gro,#))","sub(ts_rank(FIELD,#),ts_rank(FIELD,#))",2026-08-02T01:40:08.791278+00:00
candidate_120f148b9b348eead7d376f7,earnings_surprise_persistence,hyp_374bfd5a47844cc283d59ff93da13129,expectations,balanced,medium_horizon_momentum,Underreaction to earnings news within industries and slow information diffusion due to limited attention or sticky expectations lead to persistence of earnings surprises across subsequent quarters.,analyst10,"rank(ts_rank(anl10_salfq1_pred_surps_v0_985,126))",33d4eff60f15b0a1c0f37f117b4c6e08a497c3a1dd1740f04850df3185c2eaec,"ts_rank(anl10_salfq1_pred_surps_v0_985,#)","ts_rank(FIELD,#)",2026-08-02T01:40:20.825336+00:00
candidate_0ecfd1021ee2665c3cfb5e68,earnings_surprise_persistence,hyp_374bfd5a47844cc283d59ff93da13129,expectations,balanced,decayed_momentum,Underreaction to earnings news within industries and slow information diffusion due to limited attention or sticky expectations lead to persistence of earnings surprises across subsequent quarters.,analyst10,"rank(ts_decay_linear(ts_delta(anl11_tic,63),126))",57cb2585a07c642b10cb18e2c383d9c0695a8e050a759c63366cbee048b91cbf,"ts_decay_linear(ts_delta(anl11_tic,#),#)","ts_decay_linear(ts_delta(FIELD,#),#)",2026-08-02T01:40:20.825336+00:00
